(739, 31959)
(739, 32109)
(739, 14046)
(740, 12283)
(741, 64658)
(742, 40345)
(744, 37999)
(747, 59790)
(747, 62767)
(751, 19096)
(751, 22769)
(753, 59946)
(753, 64971)
(754, 58466)
(760, 46557)
(764, 63815)
(764, 8765)
(764, 20160)
(764, 21561)
(768, 51848)
(769, 38436)
(773, 11515)
(773, 31145)
(777, 51028)
(777, 34787)
(777, 7255)
(793, 15843)
(793, 20610)
(793, 32260)
(794, 3511)
(805, 17512)
(805, 50118)
(806, 36679)
(818, 15662)
(818, 33866)
(823, 50814)
(823, 66411)
(832, 32992)
(859, 42431)
(859, 60075)
(859, 9216)
(859, 21714)
(880, 1695)
(880, 3094)
(880, 62871)
(880, 64212)
(880, 1121)
(880, 16853)
(888, 6368)
(888, 6366)
(888, 15506)
(893, 46541)
(893, 46903)
(894, 16810)
(895, 3437)
(896, 38730)
(897, 43169)
(924, 21518)
(924, 30359)
(924, 66201)
(924, 36894)
(924, 7988)
(924, 9620)
(928, 21188)
(931, 48973)
(931, 10906)
(932, 60627)
(934, 31452)
(934, 22172)
(942, 57246)
(942, 34797)
(955, 15604)
(962, 54112)
(962, 16823)
(965, 31051)
(969, 28534)
(969, 63504)
(969, 34566)
(976, 58685)
(976, 66898)
(977, 42345)
(981, 48407)
(981, 61520)
(1003, 32548)
(1003, 5156)
(1003, 40536)
(1008, 16448)
(1021, 25655)
(1021, 48976)
(1025, 49563)
(1025, 59077)
(1026, 34744)
(1027, 17963)
(1035, 26127)
(1035, 35481)
(1035, 39941)
(1035, 47518)
(1035, 49607)
(1035, 60933)
(1035, 62661)
(1036, 47518)
(1037, 50676)
(1048, 32054)
(1049, 20773)
(1052, 34222)
(1078, 61325)
(1078, 55676)
(1078, 52167)
(1099, 25856)
(1099, 28367)
(1099, 37233)
(1099, 66883)
(1101, 36071)
(1110, 50360)
(1110, 23040)
(1110, 65134)
(1110, 16584)
(1116, 4194)
(1116, 13735)
(1126, 7566)
(1126, 47132)
(1126, 32485)
(1127, 55126)
(1132, 40351)
(1132, 13943)
(1141, 53875)
(1141, 63994)
(1141, 6463)
(1141, 7815)
(1141, 44851)
(1147, 12368)
(1147, 23455)
(1147, 46272)
(1147, 47924)
(1147, 9170)
(1147, 58653)
(1149, 7048)
(1163, 11231)
(1163, 32756)
(1163, 35220)
(1163, 38954)
(1163, 43552)
(1165, 51099)
(1165, 42789)
(1166, 24856)
(1171, 39020)
(1171, 45079)
(1171, 56504)
(1174, 16046)
(1174, 25502)
(1176, 38957)
(1176, 52923)
(1182, 42653)
(1185, 15604)
(1185, 7361)
(1185, 32606)
(1185, 65133)
(1186, 20865)
(1188, 56641)
(1189, 40130)
(1191, 26304)
(1195, 51824)
(1195, 61005)
(1196, 9390)
(1197, 39835)
(1198, 4306)
(1198, 20410)
(1202, 37835)
(1202, 18639)
(1203, 42951)
(1227, 11090)
(1227, 22961)
(1227, 64697)
(1227, 13133)
(1227, 68657)
(1268, 3826)
(1268, 13389)
(1268, 18198)
(1268, 9218)
(1268, 63883)
(1268, 9208)
(1270, 16975)
(1283, 46981)
(1292, 65857)
(1293, 10660)
(1299, 5461)
(1301, 11599)
(1306, 14017)
(1337, 53245)
(1338, 23659)
(1344, 54012)
(1344, 51548)
(1344, 33923)
(1347, 51962)
(1441, 19665)
(1441, 22743)
(1441, 26913)
(1441, 27024)
(1441, 47293)
(1441, 10574)
(1441, 49092)
(1441, 67173)
(1441, 23119)
(1444, 14425)
(1481, 2512)
(1481, 4867)
(1481, 7523)
(1481, 11691)
(1481, 43776)
(1481, 47541)
(1481, 24781)
(1484, 7992)
(1488, 15755)
(1488, 15461)
(1488, 45186)
(1488, 35217)
(1511, 3873)
(1511, 6859)
(1511, 60945)
(1511, 15634)
(1512, 21725)
(1512, 44950)
(1514, 25343)
(1539, 16728)
(1539, 22495)
(1539, 31760)
(1539, 35096)
(1539, 65114)
(1539, 24571)
(1539, 23962)
(1552, 10095)
(1555, 6797)
(1555, 35949)
(1555, 55746)
(1559, 59682)
(1559, 36800)
(1562, 20033)
(1562, 44688)
(1563, 29859)
(1570, 68500)
(1579, 25764)
(1581, 18993)
(1590, 16016)
(1590, 20130)
(1590, 50489)
(1590, 68737)
(1592, 62452)
(1593, 41221)
(1594, 26311)
(1597, 2009)
(1597, 58926)
(1598, 26646)
(1598, 44721)
(1598, 6185)
(1613, 22342)
(1613, 43345)
(1616, 12459)
(1620, 15961)
(1620, 61608)
(1622, 6309)
(1622, 21130)
(1627, 41028)
(1627, 46630)
(1627, 60443)
(1627, 41342)
(1628, 27064)
(1628, 7470)
(1629, 27652)
(1630, 18285)
(1631, 42788)
(1638, 16233)
(1653, 10509)
(1657, 46541)
(1660, 50481)
(1660, 58029)
(1673, 11264)
(1691, 4070)
(1691, 12377)
(1691, 13550)
(1693, 13648)
(1693, 26654)
(1696, 5201)
(1724, 17289)
(1724, 63516)
(1737, 58222)
(1737, 60929)
(1737, 51264)
(1743, 27007)
(1747, 10923)
(1748, 12700)
(1748, 61223)
(1765, 58365)
(1765, 13872)
(1767, 16495)
(1767, 47492)
(1768, 26952)
(1768, 56331)
(1769, 32915)
(1770, 37192)
(1778, 41687)
(1778, 24765)
(1778, 51891)
(1778, 68636)
(1779, 51028)
(1783, 4248)
(1783, 11986)
(1783, 55667)
(1785, 20810)
(1785, 61069)
(1789, 59651)
(1792, 37079)
(1792, 37108)
(1827, 21380)
(1827, 26847)
(1829, 42162)
(1846, 2754)
(1846, 3479)
(1846, 21688)
(1847, 30255)
(1849, 19177)
(1849, 61622)
(1851, 6455)
(1854, 47263)
(1856, 51831)
(1856, 61561)
(1931, 25388)
(1931, 45234)
(1931, 49332)
(1931, 50913)
(1931, 41028)
(1931, 4825)
(1931, 52237)
(1931, 11749)
(1932, 49022)
(1937, 4776)
(1973, 14342)
(1974, 23843)
(1974, 42044)
(1985, 6494)
(2009, 47814)
(2009, 7901)
(2010, 16451)
(2013, 66849)
(2016, 61174)
(2022, 59870)
(2038, 12799)
(2038, 40698)
(2038, 61433)
(2038, 24314)
(2044, 20041)
(2044, 23798)
(2044, 34184)
(2044, 41817)
(2061, 42008)
(2061, 60107)
(2061, 22621)
(2061, 29326)
(2070, 30596)
(2070, 38122)
(2074, 29334)
(2074, 25789)
(2075, 18198)
(2076, 28200)
(2079, 20394)
(2079, 8216)
(2088, 14425)
(2101, 9790)
(2101, 13234)
(2101, 66906)
(2108, 13700)
(2110, 10957)
(2110, 36438)
(2110, 50786)
(2110, 67453)
(2111, 44332)
(2111, 53241)
(2117, 2327)
(2121, 39696)
(2123, 25982)
(2123, 32178)
(2124, 41967)
(2124, 62302)
(2125, 21251)
(2127, 60216)
(2128, 25902)
(2168, 10653)
(2168, 11850)
(2168, 16266)
(2168, 34173)
(2168, 50002)
(2169, 17307)
(2170, 10804)
(2172, 47509)
(2172, 30077)
(2172, 63727)
(2177, 12067)
(2194, 25656)
(2194, 52169)
(2198, 50192)
(2254, 16320)
(2254, 2508)
(2254, 4783)
(2254, 41127)
(2254, 46297)
(2254, 52024)
(2254, 64332)
(2254, 68510)
(2254, 31219)
(2255, 29944)
(2270, 40221)
(2270, 26222)
(2270, 27664)
(2270, 66884)
(2270, 56126)
(2272, 52320)
(2285, 65857)
(2285, 19974)
(2285, 14888)
(2285, 24626)
(2285, 56184)
(2287, 30260)
(2317, 13648)
(2317, 42234)
(2317, 46791)
(2317, 21394)
(2318, 49421)
(2327, 29061)
(2327, 33262)
(2328, 50481)
(2332, 18064)
(2332, 39808)
(2332, 62792)
(2336, 52303)
(2336, 32259)
(2337, 60752)
(2337, 66541)
(2339, 26805)
(2342, 2372)
(2342, 31974)
(2342, 26510)
(2343, 26510)
(2343, 64386)
(2343, 7336)
(2371, 48724)
(2371, 27910)
(2371, 21076)
(2371, 22298)
(2371, 64632)
(2375, 18384)
(2377, 11683)
(2394, 57738)
(2394, 17554)
(2410, 17198)
(2410, 28042)
(2410, 51036)
(2410, 9297)
(2410, 7741)
(2411, 67311)
(2411, 23221)
(2416, 66505)
(2416, 55707)
(2424, 40852)
(2424, 45756)
(2424, 61192)
(2432, 9443)
(2432, 66262)
(2432, 14116)
(2433, 57246)
(2442, 31944)
(2442, 3200)
(2442, 16975)
(2454, 32992)
(2454, 58590)
(2454, 46790)
(2457, 44685)
(2459, 57635)
(2459, 25709)
(2461, 8365)
(2465, 52544)
(2469, 60546)
(2469, 43978)
(2470, 27926)
(2470, 57738)
(2472, 39366)
(2508, 9638)
(2511, 62644)
(2511, 10535)
(2511, 25287)
(2514, 24780)
(2516, 34417)
(2517, 22153)
(2518, 26756)
(2518, 40041)
(2525, 31984)
(2525, 60751)
(2536, 54814)
(2536, 60218)
(2536, 67167)
(2537, 59216)
(2555, 40578)
(2555, 53454)
(2555, 6809)
(2557, 14823)
(2558, 57173)
(2560, 24478)
(2560, 20545)
(2600, 11913)
(2600, 3125)
(2600, 60982)
(2600, 65946)
(2600, 60375)
(2600, 53749)
(2600, 67706)
(2602, 34298)
(2619, 65922)
(2619, 52517)
(2658, 40894)
(2659, 18243)
(2662, 4886)
(2662, 34266)
(2665, 23567)
(2665, 28639)
(2670, 4770)
(2678, 14107)
(2678, 64835)
(2679, 41687)
(2680, 32730)
(2689, 40316)
(2689, 64298)
(2689, 23918)
(2690, 26395)
(2690, 41840)
(2693, 10901)
(2695, 43013)
(2695, 16728)
(2698, 63113)
(2698, 66135)
(2701, 5975)
(2701, 22057)
(2702, 41919)
(2704, 4387)
(2704, 12900)
(2705, 7859)
(2711, 47051)
(2714, 58188)
(2716, 41033)
(2716, 47416)
(2717, 60148)
(2729, 38018)
(2729, 41188)
(2729, 64594)
(2729, 14357)
(2735, 57681)
(2737, 52690)
(2754, 57082)
(2754, 62927)
(2754, 63332)
(2754, 8970)
(2754, 37418)
(2758, 40987)
(2762, 65586)
(2763, 26234)
(2765, 22264)
(2765, 54691)
(2784, 3029)
(2784, 51245)
(2784, 33650)
(2790, 9977)
(2790, 27602)
(2790, 28497)
(2790, 30955)
(2794, 39460)
(2794, 15083)
(2795, 56798)
(2799, 26467)
(2829, 15078)
(2829, 53752)
(2834, 26913)
(2842, 10310)
(2842, 37233)
(2869, 25064)
(2869, 40709)
(2869, 43733)
(2869, 67080)
(2872, 56677)
(2882, 40329)
(2882, 43076)
(2882, 47004)
(2882, 28633)
(2882, 60861)
(2883, 65193)
(2885, 22156)
(2891, 37220)
(2891, 49299)
(2893, 27029)
(2893, 54577)
(2895, 33319)
(2895, 41032)
(2934, 14023)
(2934, 14653)
(2934, 51053)
(2939, 35910)
(2939, 18247)
(2940, 62081)
(2943, 10402)
(2943, 10653)
(2943, 15355)
(2945, 25844)
(2948, 25844)
(2964, 63697)
(2964, 6769)
(2964, 59148)
(2964, 29935)
(2964, 27155)
(2964, 11532)
(2965, 47897)
(2995, 23588)
(2995, 57269)
(2995, 11282)
(2995, 31486)
(2995, 46814)
(3000, 46338)
(3000, 32448)
(3011, 30254)
(3012, 21385)
(3015, 56855)
(3015, 55740)
(3033, 14546)
(3035, 15197)
(3037, 28978)
(3038, 55555)
(3046, 28152)
(3046, 17543)
(3050, 3234)
(3050, 41832)
(3051, 47085)
(3051, 38127)
(3088, 8125)
(3088, 10978)
(3088, 15343)
(3088, 47861)
(3088, 13872)
(3091, 30254)
(3091, 28214)
(3091, 46804)
(3093, 39320)
(3093, 57369)
(3097, 10045)
(3098, 13016)
(3098, 41362)
(3102, 8271)
(3106, 42995)
(3125, 13318)
(3125, 31550)
(3127, 63156)
(3127, 61830)
(3142, 24238)
(3142, 33135)
(3150, 5829)
(3150, 68457)
(3175, 68727)
(3175, 16330)
(3176, 8511)
(3183, 39045)
(3183, 42944)
(3183, 5433)
(3188, 19893)
(3188, 34189)
(3188, 66253)
(3188, 3480)
(3188, 56091)
(3189, 3925)
(3189, 37390)
(3190, 58546)
(3190, 45188)
(3190, 47059)
(3191, 13451)
(3191, 17300)
(3192, 68205)
(3195, 65553)
(3196, 39616)
(3196, 55511)
(3200, 56667)
(3200, 56801)
(3202, 57165)
(3203, 7295)
(3224, 35363)
(3228, 13496)
(3228, 47969)
(3233, 20994)
(3233, 4979)
(3234, 17793)
(3249, 31065)
(3249, 40803)
(3249, 41395)
(3249, 58928)
(3249, 45237)
(3250, 18063)
(3266, 61637)
(3266, 45632)
(3268, 52771)
(3268, 62749)
(3306, 8329)
(3306, 66932)
(3313, 62558)
(3313, 7315)
(3315, 24395)
(3315, 61323)
(3315, 66525)
(3342, 55442)
(3342, 56008)
(3342, 12530)
(3348, 35336)
(3352, 15439)
(3359, 6890)
(3359, 49040)
(3359, 13558)
(3359, 58552)
(3360, 14911)
(3360, 16908)
(3361, 16936)
(3363, 57038)
(3373, 48248)
(3373, 57183)
(3378, 4247)
(3378, 53192)
(3423, 12961)
(3423, 13314)
(3423, 20732)
(3423, 21952)
(3423, 25451)
(3423, 40528)
(3423, 58133)
(3423, 58301)
(3423, 58685)
(3424, 33919)
(3430, 36525)
(3430, 64826)
(3437, 4447)
(3437, 45405)
(3437, 50637)
(3437, 25527)
(3437, 8867)
(3440, 51808)
(3465, 61942)
(3465, 65847)
(3466, 13158)
(3469, 4685)
(3470, 45632)
(3470, 53942)
(3470, 3542)
(3481, 61661)
(3487, 21864)
(3492, 53748)
(3492, 53798)
(3498, 7906)
(3500, 30896)
(3504, 9746)
(3504, 49040)
(3504, 63182)
(3504, 67388)
(3511, 22152)
(3511, 61173)
(3520, 9167)
(3520, 42529)
(3520, 44803)
(3520, 45924)
(3520, 52901)
(3542, 46497)
(3542, 47519)
(3542, 23182)
(3543, 24408)
(3545, 32612)
(3545, 59362)
(3572, 18581)
(3572, 45107)
(3572, 50830)
(3572, 39190)
(3579, 33246)
(3581, 66936)
(3582, 60191)
(3582, 60246)
(3624, 68329)
(3624, 26220)
(3624, 3625)
(3630, 40010)
(3630, 9560)
(3630, 12214)
(3637, 19420)
(3682, 10573)
(3682, 53456)
(3682, 66247)
(3686, 7648)
(3686, 48028)
(3737, 55835)
(3737, 11443)
(3737, 35247)
(3750, 63618)
(3752, 37485)
(3752, 19109)
(3753, 63462)
(3753, 49001)
(3754, 33072)
(3757, 31051)
(3761, 22633)
(3761, 46760)
(3765, 66253)
(3765, 43290)
(3765, 10907)
(3766, 15295)
(3767, 6435)
(3767, 12243)
(3769, 14456)
(3773, 49509)
(3776, 40322)
(3776, 45663)
(3780, 47175)
(3780, 47233)
(3781, 39332)
(3781, 29237)
(3782, 43579)
(3788, 40635)
(3788, 43717)
(3788, 50073)
(3826, 37008)
(3826, 63572)
(3826, 6489)
(3827, 23525)
(3832, 18339)
(3832, 28753)
(3832, 46903)
(3832, 17409)
(3832, 8127)
(3833, 57246)
(3841, 34503)
(3873, 11850)
(3873, 51659)
(3873, 37442)
(3873, 19420)
(3873, 43738)
(3873, 44782)
(3873, 56487)
(3873, 58069)
(3873, 66247)
(3873, 11757)
(3873, 52634)
(3890, 26665)
(3890, 48729)
(3892, 28950)
(3893, 17030)
(3904, 57302)
(3904, 61169)
(3905, 24394)
(3906, 27139)
(3916, 39115)
(3916, 13461)
(3916, 46998)
(3920, 8791)
(3921, 20138)
(3922, 37393)
(3922, 56185)
(3923, 34417)
(3926, 10732)
(3928, 8484)
(3930, 20092)
(3934, 4141)
(3934, 62541)
(3937, 19102)
(3937, 21313)
(3965, 21247)
(3965, 32562)
(3965, 23420)
(3965, 10641)
(3965, 58423)
(3966, 61561)
(3966, 34959)
(3969, 45942)
(3975, 48993)
(3982, 19615)
(3982, 11024)
(3982, 65490)
(3982, 17039)
(3983, 23313)
(3984, 7668)
(3989, 13425)
(3989, 38089)
(3991, 55610)
(3992, 15006)
(4014, 18721)
(4014, 23550)
(4014, 34194)
(4014, 36180)
(4014, 52839)
(4014, 65185)
(4014, 36522)
(4014, 45194)
(4070, 54274)
(4071, 34820)
(4074, 48677)
(4074, 52841)
(4075, 27127)
(4080, 21164)
(4080, 49143)
(4082, 50786)
(4082, 38127)
(4083, 59141)
(4085, 33096)
(4085, 67914)
(4086, 63535)
(4086, 66144)
(4087, 59077)
(4104, 57542)
(4104, 42775)
(4104, 22021)
(4106, 21895)
(4107, 64427)
(4111, 14823)
(4111, 50435)
(4113, 12214)
(4114, 4436)
(4127, 12400)
(4127, 15678)
(4127, 58376)
(4127, 50575)
(4127, 18253)
(4128, 4869)
(4132, 30022)
(4132, 12310)
(4132, 46869)
(4132, 50957)
(4134, 29715)
(4137, 62541)
(4137, 39383)
(4142, 26510)
(4143, 61757)
(4144, 61023)
(4158, 36180)
(4158, 20544)
(4158, 46798)
(4158, 48262)
(4158, 60106)
(4158, 23172)
(4186, 42274)
(4186, 23208)
(4186, 32206)
(4186, 56269)
(4186, 43000)
(4186, 61623)
(4189, 33426)
(4194, 39262)
(4223, 43553)
(4223, 62227)
(4223, 68556)
(4223, 10606)
(4223, 11232)
(4241, 5498)
(4241, 64658)
(4244, 26827)
(4244, 9301)
(4247, 55515)
(4255, 28633)
(4284, 48830)
(4284, 62636)
(4284, 37571)
(4303, 32162)
(4305, 42856)
(4305, 53387)
(4308, 45081)
(4312, 56485)
(4313, 16758)
(4318, 7273)
(4318, 11536)
(4336, 19615)
(4336, 39199)
(4336, 55805)
(4336, 8698)
(4336, 10684)
(4344, 11535)
(4344, 29342)
(4344, 10280)
(4344, 58888)
(4354, 22152)
(4354, 61176)
(4355, 18252)
(4387, 4723)
(4387, 68651)
(4387, 51693)
(4387, 60268)
(4389, 44805)
(4389, 45526)
(4389, 57273)
(4394, 10994)
(4394, 12639)
(4394, 62747)
(4400, 22006)
(4404, 4446)
(4404, 45026)
(4405, 46534)
(4406, 61834)
(4436, 40815)
(4436, 7268)
(4436, 14381)
(4436, 33072)
(4436, 36148)
(4436, 39195)
(4436, 63793)
(4436, 52956)
(4436, 61345)
(4436, 56569)
(4446, 43144)
(4446, 65045)
(4446, 14645)
(4450, 10654)
(4450, 36522)
(4459, 47454)
(4459, 5808)
(4459, 10490)
(4462, 48022)
(4462, 66135)
(4463, 45651)
(4463, 61757)
(4465, 11238)
(4465, 11619)
(4476, 10541)
(4476, 19926)
(4477, 23525)
(4478, 33384)
(4483, 27260)
(4503, 14823)
(4521, 62227)
(4528, 43090)
(4533, 11850)
(4535, 34222)
(4536, 23478)
(4543, 26929)
(4543, 36679)
(4550, 32928)
(4550, 11224)
(4553, 42274)
(4554, 14031)
(4554, 54310)
(4561, 47339)
(4561, 43977)
(4561, 46660)
(4621, 9443)
(4621, 13550)
(4621, 16808)
(4621, 18165)
(4621, 16958)
(4623, 26943)
(4632, 55319)
(4651, 41221)
(4651, 51411)
(4651, 38628)
(4651, 20666)
(4654, 12654)
(4660, 17543)
(4661, 9884)
(4674, 54567)
(4674, 64298)
(4682, 52280)
(4682, 52301)
(4683, 14068)
(4685, 6168)
(4690, 10278)
(4692, 42290)
(4692, 15780)
(4692, 28140)
(4700, 41179)
(4700, 53515)
(4700, 63303)
(4701, 37268)
(4704, 42889)
(4719, 38300)
(4719, 61826)
(4723, 36612)
(4726, 9701)
(4727, 50481)
(4763, 12557)
(4763, 15612)
(4763, 57920)
(4763, 21157)
(4763, 55881)
(4770, 68711)
(4771, 45697)
(4776, 9360)
(4776, 15874)
(4776, 25330)
(4784, 18467)
(4784, 31969)
(4793, 8709)
(4794, 55610)
(4795, 5477)
(4798, 17431)
(4808, 43811)
(4808, 63252)
(4825, 33099)
(4842, 16753)
(4842, 51266)
(4866, 6151)
(4866, 39647)
(4866, 13962)
(4866, 53328)
(4866, 56644)
(4869, 21573)
(4871, 26304)
(4872, 57165)
(4877, 52913)
(4878, 44787)
(4885, 30314)
(4885, 52031)
(4885, 67377)
(4885, 68735)
(4885, 6836)
(4889, 52301)
(4889, 50600)
(4890, 54675)
(4892, 56185)
(4892, 57052)
(4892, 7060)
(4894, 66200)
(4895, 20773)
(4896, 52320)
(4898, 6596)
(4898, 36632)
(4903, 52044)
(4903, 9998)
(4906, 53864)
(4906, 59553)
(4911, 33919)
(4912, 5392)
(4914, 20609)
(4914, 32576)
(4918, 62466)
(4918, 25273)
(4920, 12190)
(4920, 19666)
(4921, 16654)
(4944, 30160)
(4944, 33847)
(4944, 36860)
(4944, 42341)
(4944, 26619)
(4959, 15517)
(4959, 20544)
(4959, 23173)
(4959, 23918)
(4959, 28737)
(4965, 9281)
(4965, 20599)
(4965, 60427)
(4965, 30493)
(4965, 67269)
(4966, 64142)
(4967, 46402)
(4976, 5833)
(4976, 35107)
(4979, 8703)
(4981, 39775)
(4983, 31271)
(4983, 45526)
(4984, 13824)
(4984, 64866)
(4985, 50333)
(4988, 59789)
(4997, 17405)
(4997, 55212)
(4999, 14381)
(4999, 43864)
(5029, 19734)
(5033, 49658)
(5063, 18109)
(5063, 19734)
(5063, 35455)
(5063, 44594)
(5063, 59205)
(5064, 26304)
(5065, 14017)
(5066, 55165)
(5138, 55319)
(5138, 6142)
(5138, 45692)
(5138, 59343)
(5141, 31837)
(5156, 11660)
(5187, 31612)
(5187, 32368)
(5187, 51707)
(5201, 38818)
(5263, 17378)
(5263, 68302)
(5263, 23013)
(5263, 63113)
(5263, 44515)
(5263, 38964)
(5263, 14347)
(5264, 54164)
(5277, 45953)
(5277, 8275)
(5277, 33036)
(5278, 59805)
(5303, 17408)
(5303, 55963)
(5303, 57004)
(5303, 40656)
(5303, 51706)
(5304, 53328)
(5338, 23666)
(5338, 27122)
(5338, 28138)
(5338, 50302)
(5339, 53450)
(5339, 55443)
(5342, 57302)
(5343, 7335)
(5344, 29071)
(5346, 20218)
(5346, 50243)
(5349, 23282)
(5357, 59694)
(5379, 52184)
(5379, 63113)
(5379, 9117)
(5379, 68711)
(5380, 44705)
(5384, 30778)
(5384, 59722)
(5390, 15238)
(5390, 22716)
(5390, 67925)
(5390, 7393)
(5392, 53707)
(5399, 15587)
(5421, 63613)
(5423, 8606)
(5423, 16467)
(5424, 35132)
(5426, 20692)
(5426, 7367)
(5436, 31840)
(5436, 31851)
(5436, 54619)
(5439, 40634)
(5443, 67362)
(5443, 65687)
(5450, 65553)
(5450, 66849)
(5451, 37164)
(5452, 17307)
(5461, 63142)
(5461, 10509)
(5461, 21807)
(5461, 29184)
(5461, 36600)
(5461, 50306)
(5471, 37392)
(5471, 12487)
(5471, 41537)
(5472, 27930)
(5472, 45736)
(5477, 11074)
(5477, 19983)
(5479, 24748)
(5482, 9037)
(5482, 30744)
(5486, 28950)
(5487, 19365)
(5491, 10081)
(5491, 26596)
(5492, 32551)
(5492, 40594)
(5494, 18441)
(5497, 32054)
(5500, 47212)
(5501, 47293)
(5501, 7806)
(5510, 7806)
(5510, 40594)
(5510, 66217)
(5511, 8188)
(5544, 47703)
(5544, 48795)
(5544, 51477)
(5544, 10437)
(5545, 21286)
(5546, 52301)
(5554, 31583)
(5554, 48634)
(5554, 49165)
(5556, 65553)
(5557, 47748)
(5559, 60324)
(5566, 35606)
(5567, 31668)
(5569, 43588)
(5581, 7417)
(5581, 43425)
(5581, 65707)
(5583, 15084)
(5583, 19469)
(5583, 20799)
(5591, 59471)
(5597, 10957)
(5601, 5778)
(5601, 49453)
(5603, 39074)
(5603, 45633)
(5603, 65931)
(5649, 30744)
(5649, 8511)
(5649, 16206)
(5649, 53320)
(5657, 30563)
(5659, 7806)
(5660, 31670)
(5660, 32661)
(5660, 38826)
(5660, 38892)
(5660, 7704)
(5665, 60084)
(5702, 48973)
(5702, 11490)
(5709, 24197)
(5709, 43346)
(5745, 52690)
(5745, 8366)
(5746, 21895)
(5748, 50692)
(5764, 47714)
(5764, 19811)
(5764, 13872)
(5765, 26705)
(5776, 67983)
(5776, 40655)
(5776, 45869)
(5776, 55924)
(5778, 21793)
(5778, 23208)
(5779, 17755)
(5779, 54519)
(5799, 40298)
(5799, 52149)
(5799, 57542)
(5800, 22838)
(5806, 49149)
(5808, 50658)
(5808, 38832)
(5811, 52556)
(5814, 28837)
(5816, 34598)
(5823, 32054)
(5823, 55140)
(5828, 20715)
(5828, 41812)
(5828, 18780)
(5828, 49545)
(5830, 56382)
(5831, 23297)
(5833, 37520)
(5858, 39381)
(5858, 40113)
(5866, 59841)
(5866, 10072)
(5870, 24544)
(5873, 40719)
